event_id,target_date,window_id,rolling_step,radius_km,naive_radius_km,candidate_count,model_candidate_count,naive_candidate_count,model_alert_count,naive_alert_count,model_true_alert_count,naive_true_alert_count,model_precision,naive_precision,alert_reduction_vs_naive,dropped_previous_alerts,dropped_previous_2km_alerts,ap,auc,fixed_3day_naive_alert_count,fixed_3day_naive_true_alert_count,fixed_3day_naive_precision,final_day_model_alert_count,final_day_model_true_alert_count,final_day_model_precision,final_day_alert_reduction_vs_fixed_naive
fire_24332608,2020-09-11,fire_24332608_2020-09-09_2020-09-11,2,4.0,4.0,3951,3951,3951,408,3951,113,195,0.2769607843137255,0.04935459377372817,0.8967350037965072,28,28,0.33767977481201383,0.9056156303760139,3148.0,305.0,0.0968869123252859,408.0,113.0,0.2769607843137255,0.8703939008894537
fire_24332608,2020-09-10,fire_24332608_2020-09-10_2020-09-12,0,2.0,4.0,3727,2119,3727,37,3727,13,174,0.35135135135135137,0.04668634290313926,0.9900724443251945,0,0,0.28964231922674955,0.8437373615428728,,,,,,,
fire_24332608,2020-09-11,fire_24332608_2020-09-10_2020-09-12,1,3.0,4.0,3951,3102,3951,408,3951,113,195,0.2769607843137255,0.04935459377372817,0.8967350037965072,28,28,0.3376797748120139,0.8780503294435184,,,,,,,
fire_24332608,2020-09-12,fire_24332608_2020-09-10_2020-09-12,2,4.0,4.0,3778,3778,3778,327,3778,92,137,0.28134556574923547,0.03626257278983589,0.9134462678665961,337,337,0.31772910483155353,0.937329722122542,3727.0,302.0,0.08103031929165548,327.0,92.0,0.28134556574923547,0.9122618728199624
fire_24332608,2020-09-11,fire_24332608_2020-09-11_2020-09-13,0,2.0,4.0,3951,2126,3951,408,3951,113,195,0.2769607843137255,0.04935459377372817,0.8967350037965072,0,0,0.33772004024851215,0.8166991992988887,,,,,,,
fire_24332608,2020-09-12,fire_24332608_2020-09-11_2020-09-13,1,3.0,4.0,3778,2819,3778,327,3778,92,137,0.28134556574923547,0.03626257278983589,0.9134462678665961,337,337,0.3177291048315536,0.9149207748874628,,,,,,,
fire_24332608,2020-09-13,fire_24332608_2020-09-11_2020-09-13,2,4.0,4.0,3264,3264,3264,225,3264,76,238,0.3377777777777778,0.07291666666666667,0.9310661764705882,249,249,0.3334144385512461,0.8389260859664421,3951.0,406.0,0.10275879524171096,225.0,76.0,0.3377777777777778,0.9430523917995444
fire_24332608,2020-09-12,fire_24332608_2020-09-12_2020-09-14,0,2.0,4.0,3778,1809,3778,327,3778,92,137,0.28134556574923547,0.03626257278983589,0.9134462678665961,0,0,0.3177365567434347,0.8635796109384277,,,,,,,
fire_24332608,2020-09-13,fire_24332608_2020-09-12_2020-09-14,1,3.0,4.0,3264,2420,3264,225,3264,76,238,0.3377777777777778,0.07291666666666667,0.9310661764705882,249,249,0.341899312005679,0.8068761167361526,,,,,,,
fire_24332608,2020-09-14,fire_24332608_2020-09-12_2020-09-14,2,4.0,4.0,3656,3656,3656,386,3656,70,100,0.18134715025906736,0.02735229759299781,0.8944201312910285,155,155,0.2548308106891722,0.9137823397075366,3778.0,259.0,0.06855479089465326,386.0,70.0,0.18134715025906736,0.8978295394388566
fire_24332608,2020-09-13,fire_24332608_2020-09-13_2020-09-15,0,2.0,4.0,3264,1597,3264,225,3264,76,238,0.3377777777777778,0.07291666666666667,0.9310661764705882,0,0,0.3539289819877395,0.739757901949957,,,,,,,
fire_24332608,2020-09-14,fire_24332608_2020-09-13_2020-09-15,1,3.0,4.0,3656,2772,3656,386,3656,70,100,0.18134715025906736,0.02735229759299781,0.8944201312910285,155,155,0.2550449963803594,0.8880875748502993,,,,,,,
fire_24332608,2020-09-15,fire_24332608_2020-09-13_2020-09-15,2,4.0,4.0,3459,3459,3459,336,3459,137,266,0.40773809523809523,0.07690083839259902,0.9028620988725065,283,283,0.3323199560058241,0.8594010864932453,3264.0,335.0,0.10263480392156862,336.0,137.0,0.40773809523809523,0.8970588235294118
fire_24332608,2020-09-14,fire_24332608_2020-09-14_2020-09-16,0,2.0,4.0,3656,1847,3656,386,3656,70,100,0.18134715025906736,0.02735229759299781,0.8944201312910285,0,0,0.25720866916375096,0.8414811732889537,,,,,,,
fire_24332608,2020-09-15,fire_24332608_2020-09-14_2020-09-16,1,3.0,4.0,3459,2526,3459,336,3459,137,266,0.40773809523809523,0.07690083839259902,0.9028620988725065,283,283,0.3393669971375567,0.8322852884848811,,,,,,,
fire_24332608,2020-09-16,fire_24332608_2020-09-14_2020-09-16,2,4.0,4.0,3963,3963,3963,432,3963,81,105,0.1875,0.026495079485238455,0.8909916729750189,205,205,0.28068463665303306,0.9249290281172086,3656.0,251.0,0.06865426695842451,432.0,81.0,0.1875,0.8818380743982495
fire_24332608,2020-09-15,fire_24332608_2020-09-15_2020-09-17,0,2.0,4.0,3459,1627,3459,336,3459,137,266,0.40773809523809523,0.07690083839259902,0.9028620988725065,0,0,0.34802617748628606,0.7649781213619238,,,,,,,
fire_24332608,2020-09-16,fire_24332608_2020-09-15_2020-09-17,1,3.0,4.0,3963,2998,3963,432,3963,81,105,0.1875,0.026495079485238455,0.8909916729750189,205,205,0.2809370483614153,0.9022978289137985,,,,,,,
fire_24332608,2020-09-17,fire_24332608_2020-09-15_2020-09-17,2,4.0,4.0,3845,3837,3837,299,3837,30,37,0.10033444816053512,0.009642950221527235,0.9220745373990097,326,326,0.13687613839465604,0.939132290184922,3459.0,158.0,0.04567794160161896,299.0,30.0,0.10033444816053512,0.9135588320323793
fire_24332608,2020-09-16,fire_24332608_2020-09-16_2020-09-18,0,2.0,4.0,3963,2040,3963,432,3963,81,105,0.1875,0.026495079485238455,0.8909916729750189,0,0,0.28322889560328335,0.8635097147171011,,,,,,,
fire_24332608,2020-09-17,fire_24332608_2020-09-16_2020-09-18,1,3.0,4.0,3845,2848,3837,299,3837,30,37,0.10033444816053512,0.009642950221527235,0.9220745373990097,326,326,0.13689371406015846,0.9178901420096724,,,,,,,
fire_24332608,2020-09-18,fire_24332608_2020-09-16_2020-09-18,2,4.0,4.0,3047,2981,2981,14,2981,0,39,0.0,0.013082858101308286,0.9953035893995303,292,292,0.09025357678575682,0.8184821070613048,3963.0,64.0,0.016149381781478678,14.0,0.0,0.0,0.9964673227353016
fire_24332608,2020-09-17,fire_24332608_2020-09-17_2020-09-19,0,2.0,4.0,3845,1897,3837,299,3837,30,37,0.10033444816053512,0.009642950221527235,0.9220745373990097,0,0,0.13697611361734374,0.8772740482417902,,,,,,,
fire_24332608,2020-09-18,fire_24332608_2020-09-17_2020-09-19,1,3.0,4.0,3047,2049,2981,14,2981,0,39,0.0,0.013082858101308286,0.9953035893995303,292,292,0.10371821855916412,0.8932479557479558,,,,,,,
fire_24332608,2020-09-19,fire_24332608_2020-09-17_2020-09-19,2,4.0,4.0,2869,2805,2805,0,2805,0,20,0.0,0.0071301247771836,1.0,14,14,0.018389660785251137,0.6989946140035906,3837.0,25.0,0.006515506906437321,0.0,0.0,0.0,1.0
fire_24332608,2020-09-18,fire_24332608_2020-09-18_2020-09-20,0,2.0,4.0,3047,1215,2981,14,2981,0,39,0.0,0.013082858101308286,0.9953035893995303,0,0,0.10869526060833849,0.8683249782040104,,,,,,,
fire_24332608,2020-09-19,fire_24332608_2020-09-18_2020-09-20,1,3.0,4.0,2869,1962,2805,0,2805,0,20,0.0,0.0071301247771836,1.0,14,14,0.01894650234032982,0.5963182286302781,,,,,,,
fire_24332608,2020-09-20,fire_24332608_2020-09-18_2020-09-20,2,4.0,4.0,1660,1606,1606,0,1606,0,137,0.0,0.08530510585305105,1.0,0,0,0.30882668509280514,0.8376049052684928,2981.0,105.0,0.035223079503522305,0.0,0.0,0.0,1.0
fire_24332608,2020-09-19,fire_24332608_2020-09-19_2020-09-21,0,2.0,4.0,2869,1159,2805,0,2805,0,20,0.0,0.0071301247771836,1.0,0,0,0.020629584212989927,0.43014773776546633,,,,,,,
fire_24332608,2020-09-20,fire_24332608_2020-09-19_2020-09-21,1,3.0,4.0,1660,1065,1606,0,1606,0,137,0.0,0.08530510585305105,1.0,0,0,0.31391326854404217,0.7673701845231415,,,,,,,
fire_24332608,2020-09-21,fire_24332608_2020-09-19_2020-09-21,2,4.0,4.0,2945,2900,2900,0,2900,0,126,0.0,0.043448275862068966,1.0,0,0,0.23981260067302967,0.7925550176811893,2805.0,187.0,0.06666666666666667,0.0,0.0,0.0,1.0
fire_24332608,2020-09-20,fire_24332608_2020-09-20_2020-09-22,0,2.0,4.0,1660,616,1606,0,1606,0,137,0.0,0.08530510585305105,1.0,0,0,0.33416984254925225,0.673007470439816,,,,,,,
fire_24332608,2020-09-21,fire_24332608_2020-09-20_2020-09-22,1,3.0,4.0,2945,2019,2900,0,2900,0,126,0.0,0.043448275862068966,1.0,0,0,0.2596039842469305,0.8213600657654365,,,,,,,
fire_24332608,2020-09-22,fire_24332608_2020-09-20_2020-09-22,2,4.0,4.0,3264,3264,3264,163,3264,21,76,0.12883435582822086,0.023284313725490197,0.9500612745098039,0,0,0.10182540656832237,0.7851152347619362,1606.0,116.0,0.0722291407222914,163.0,21.0,0.12883435582822086,0.8985056039850561
fire_24332608,2020-09-21,fire_24332608_2020-09-21_2020-09-23,0,2.0,4.0,2945,1239,2900,0,2900,0,126,0.0,0.043448275862068966,1.0,0,0,0.28298946629212257,0.8403527963899904,,,,,,,
fire_24332608,2020-09-22,fire_24332608_2020-09-21_2020-09-23,1,3.0,4.0,3264,2322,3264,163,3264,21,76,0.12883435582822086,0.023284313725490197,0.9500612745098039,0,0,0.10235514612100044,0.7057634625298778,,,,,,,
fire_24332608,2020-09-23,fire_24332608_2020-09-21_2020-09-23,2,4.0,4.0,2705,2639,2639,108,2639,34,102,0.3148148148148148,0.038651004168245545,0.9590754073512694,130,130,0.20526176752539319,0.8623238810699683,2900.0,172.0,0.05931034482758621,108.0,34.0,0.3148148148148148,0.9627586206896552
fire_24332608,2020-09-22,fire_24332608_2020-09-22_2020-09-24,0,2.0,4.0,3264,1443,3264,163,3264,21,76,0.12883435582822086,0.023284313725490197,0.9500612745098039,0,0,0.11612125508840863,0.6961582700713135,,,,,,,
fire_24332608,2020-09-23,fire_24332608_2020-09-22_2020-09-24,1,3.0,4.0,2705,1867,2639,108,2639,34,102,0.3148148148148148,0.038651004168245545,0.9590754073512694,130,130,0.20601749853572715,0.8090373826584458,,,,,,,
fire_24332608,2020-09-24,fire_24332608_2020-09-22_2020-09-24,2,4.0,4.0,2881,2881,2881,0,2881,0,3,0.0,0.0010413051023950017,1.0,108,108,0.035805109922756984,0.9796154737085939,3264.0,8.0,0.0024509803921568627,0.0,0.0,0.0,1.0
fire_24332608,2020-09-23,fire_24332608_2020-09-23_2020-09-25,0,2.0,4.0,2705,1166,2639,108,2639,34,102,0.3148148148148148,0.038651004168245545,0.9590754073512694,0,0,0.20935919226076474,0.715437177520569,,,,,,,
fire_24332608,2020-09-24,fire_24332608_2020-09-23_2020-09-25,1,3.0,4.0,2881,2053,2881,0,2881,0,3,0.0,0.0010413051023950017,1.0,108,108,0.035805109922756984,0.9713821138211383,,,,,,,
fire_24332608,2020-09-25,fire_24332608_2020-09-23_2020-09-25,2,4.0,4.0,858,792,792,0,792,0,13,0.0,0.016414141414141416,1.0,0,0,0.19488942617931732,0.9391725091339983,2639.0,20.0,0.007578628268283441,0.0,0.0,0.0,1.0
fire_24332608,2020-09-24,fire_24332608_2020-09-24_2020-09-26,0,2.0,4.0,2881,1299,2881,0,2881,0,3,0.0,0.0010413051023950017,1.0,0,0,0.035805109922756984,0.9547325102880658,,,,,,,
fire_24332608,2020-09-25,fire_24332608_2020-09-24_2020-09-26,1,3.0,4.0,858,456,792,0,792,0,13,0.0,0.016414141414141416,1.0,0,0,0.19488942617931732,0.8930369855877756,,,,,,,
fire_24332608,2020-09-26,fire_24332608_2020-09-24_2020-09-26,2,4.0,4.0,985,919,919,0,919,0,20,0.0,0.02176278563656148,1.0,0,0,0.1772171716607608,0.8987764182424917,2881.0,24.0,0.008330440819160014,0.0,0.0,0.0,1.0
fire_24332608,2020-09-25,fire_24332608_2020-09-25_2020-09-27,0,2.0,4.0,858,216,792,0,792,0,13,0.0,0.016414141414141416,1.0,0,0,0.19583719369798375,0.7692307692307693,,,,,,,
fire_24332608,2020-09-26,fire_24332608_2020-09-25_2020-09-27,1,3.0,4.0,985,623,919,0,919,0,20,0.0,0.02176278563656148,1.0,0,0,0.17724250094140925,0.8492537313432835,,,,,,,
fire_24332608,2020-09-27,fire_24332608_2020-09-25_2020-09-27,2,4.0,4.0,2002,1936,1936,0,1936,0,163,0.0,0.08419421487603305,1.0,0,0,0.44239739247910376,0.8805843618836051,792.0,114.0,0.14393939393939395,0.0,0.0,0.0,1.0
fire_24332608,2020-09-26,fire_24332608_2020-09-26_2020-09-28,0,2.0,4.0,985,371,919,0,919,0,20,0.0,0.02176278563656148,1.0,0,0,0.17733407603298434,0.7420227920227921,,,,,,,
fire_24332608,2020-09-27,fire_24332608_2020-09-26_2020-09-28,1,3.0,4.0,2002,1321,1936,0,1936,0,163,0.0,0.08419421487603305,1.0,0,0,0.45292722128443574,0.8470346223755673,,,,,,,
fire_24332608,2020-09-28,fire_24332608_2020-09-26_2020-09-28,2,4.0,4.0,3192,3192,3192,26,3192,21,391,0.8076923076923077,0.1224937343358396,0.9918546365914787,0,0,0.4864304951333754,0.8187352708340372,919.0,272.0,0.2959738846572361,26.0,21.0,0.8076923076923077,0.9717083786724701
fire_24332608,2020-09-27,fire_24332608_2020-09-27_2020-09-29,0,2.0,4.0,2002,788,1936,0,1936,0,163,0.0,0.08419421487603305,1.0,0,0,0.4661567232670988,0.7751261999337968,,,,,,,
fire_24332608,2020-09-28,fire_24332608_2020-09-27_2020-09-29,1,3.0,4.0,3192,2271,3192,26,3192,21,391,0.8076923076923077,0.1224937343358396,0.9918546365914787,0,0,0.5209177066231738,0.8226633320620764,,,,,,,
fire_24332608,2020-09-29,fire_24332608_2020-09-27_2020-09-29,2,4.0,4.0,4332,4332,4332,181,4332,36,134,0.19889502762430938,0.030932594644506,0.9582179132040628,24,24,0.19911776516040033,0.9148652876636352,1936.0,365.0,0.18853305785123967,181.0,36.0,0.19889502762430938,0.90650826446281
fire_24332608,2020-09-28,fire_24332608_2020-09-28_2020-09-30,0,2.0,4.0,3192,1386,3192,26,3192,21,391,0.8076923076923077,0.1224937343358396,0.9918546365914787,0,0,0.5573685363583398,0.7901193128517825,,,,,,,
fire_24332608,2020-09-29,fire_24332608_2020-09-28_2020-09-30,1,3.0,4.0,4332,3211,4332,181,4332,36,134,0.19889502762430938,0.030932594644506,0.9582179132040628,24,24,0.19911849358589406,0.8838542096149089,,,,,,,
fire_24332608,2020-09-30,fire_24332608_2020-09-28_2020-09-30,2,4.0,4.0,3693,3693,3693,236,3693,85,199,0.3601694915254237,0.05388572975900352,0.9360953154616842,146,146,0.39821670625815475,0.9085424259247008,3192.0,371.0,0.1162280701754386,236.0,85.0,0.3601694915254237,0.9260651629072681
fire_24332608,2020-09-29,fire_24332608_2020-09-29_2020-10-01,0,2.0,4.0,4332,2137,4332,181,4332,36,134,0.19889502762430938,0.030932594644506,0.9582179132040628,0,0,0.19915801399400193,0.8219275564265541,,,,,,,
fire_24332608,2020-09-30,fire_24332608_2020-09-29_2020-10-01,1,3.0,4.0,3693,2604,3693,236,3693,85,199,0.3601694915254237,0.05388572975900352,0.9360953154616842,146,146,0.39878299138088236,0.8740918730868479,,,,,,,
fire_24332608,2020-10-01,fire_24332608_2020-09-29_2020-10-01,2,4.0,4.0,3980,3980,3980,40,3980,8,159,0.2,0.039949748743718594,0.9899497487437185,227,227,0.2803961434852408,0.9185517308353868,4332.0,333.0,0.07686980609418283,40.0,8.0,0.2,0.9907663896583564
fire_24332608,2020-09-30,fire_24332608_2020-09-30_2020-10-02,0,2.0,4.0,3693,1633,3693,236,3693,85,199,0.3601694915254237,0.05388572975900352,0.9360953154616842,0,0,0.4095826802744138,0.8235035690685566,,,,,,,
fire_24332608,2020-10-01,fire_24332608_2020-09-30_2020-10-02,1,3.0,4.0,3980,2831,3980,40,3980,8,159,0.2,0.039949748743718594,0.9899497487437185,227,227,0.28044433610872094,0.8838855308251421,,,,,,,
fire_24332608,2020-10-02,fire_24332608_2020-09-30_2020-10-02,2,4.0,4.0,4276,4276,4276,0,4276,0,92,0.0,0.021515434985968196,1.0,40,40,0.19552994836227233,0.9327120916119378,3693.0,273.0,0.07392363931762795,0.0,0.0,0.0,1.0
fire_24332608,2020-10-01,fire_24332608_2020-10-01_2020-10-03,0,2.0,4.0,3980,1794,3980,40,3980,8,159,0.2,0.039949748743718594,0.9899497487437185,0,0,0.28087061849274575,0.8143326986325082,,,,,,,
fire_24332608,2020-10-02,fire_24332608_2020-10-01_2020-10-03,1,3.0,4.0,4276,3080,4276,0,4276,0,92,0.0,0.021515434985968196,1.0,40,40,0.19933742465649804,0.9311780007432182,,,,,,,
fire_24332608,2020-10-03,fire_24332608_2020-10-01_2020-10-03,2,4.0,4.0,4463,4463,4463,10,4463,2,88,0.2,0.019717678691463143,0.9977593546941519,0,0,0.17426700339790815,0.9228714285714286,3980.0,189.0,0.04748743718592965,10.0,2.0,0.2,0.9974874371859297
fire_24332608,2020-10-02,fire_24332608_2020-10-02_2020-10-04,0,2.0,4.0,4276,1963,4276,0,4276,0,92,0.0,0.021515434985968196,1.0,0,0,0.19933742465649806,0.8901346621581538,,,,,,,
fire_24332608,2020-10-03,fire_24332608_2020-10-02_2020-10-04,1,3.0,4.0,4463,3204,4463,10,4463,2,88,0.2,0.019717678691463143,0.9977593546941519,0,0,0.17440791288114368,0.8961208279845956,,,,,,,
fire_24332608,2020-10-04,fire_24332608_2020-10-02_2020-10-04,2,4.0,4.0,3767,3767,3767,118,3767,28,68,0.23728813559322035,0.018051499867268384,0.9686753384656225,7,7,0.23985234675820444,0.9457086971041458,4276.0,153.0,0.03578110383536015,118.0,28.0,0.23728813559322035,0.9724041159962582
fire_24332608,2020-10-03,fire_24332608_2020-10-03_2020-10-05,0,2.0,4.0,4463,2015,4463,10,4463,2,88,0.2,0.019717678691463143,0.9977593546941519,0,0,0.1748481443097287,0.8457299381988017,,,,,,,
fire_24332608,2020-10-04,fire_24332608_2020-10-03_2020-10-05,1,3.0,4.0,3767,2578,3767,118,3767,28,68,0.23728813559322035,0.018051499867268384,0.9686753384656225,7,7,0.2399170716901564,0.9209339114131708,,,,,,,
fire_24332608,2020-10-05,fire_24332608_2020-10-03_2020-10-05,2,4.0,4.0,3438,3428,3428,0,3428,0,100,0.0,0.029171528588098017,1.0,118,118,0.2686131626987341,0.9426412259615384,4463.0,151.0,0.03383374411830607,0.0,0.0,0.0,1.0
fire_24332608,2020-10-04,fire_24332608_2020-10-04_2020-10-06,0,2.0,4.0,3767,1554,3767,118,3767,28,68,0.23728813559322035,0.018051499867268384,0.9686753384656225,0,0,0.24315188498122017,0.8854450009535377,,,,,,,
fire_24332608,2020-10-05,fire_24332608_2020-10-04_2020-10-06,1,3.0,4.0,3438,2405,3428,0,3428,0,100,0.0,0.029171528588098017,1.0,118,118,0.2686131626987341,0.9171843817787418,,,,,,,
fire_24332608,2020-10-06,fire_24332608_2020-10-04_2020-10-06,2,4.0,4.0,3070,3044,3044,119,3044,42,88,0.35294117647058826,0.02890932982917214,0.9609067017082786,0,0,0.38340288450334614,0.9609365389346783,3767.0,141.0,0.03743031590124768,119.0,42.0,0.35294117647058826,0.9684098752322803
fire_24332608,2020-10-05,fire_24332608_2020-10-05_2020-10-07,0,2.0,4.0,3438,1483,3428,0,3428,0,100,0.0,0.029171528588098017,1.0,0,0,0.2687279766178259,0.8631019522776572,,,,,,,
fire_24332608,2020-10-06,fire_24332608_2020-10-05_2020-10-07,1,3.0,4.0,3070,2188,3044,119,3044,42,88,0.35294117647058826,0.02890932982917214,0.9609067017082786,0,0,0.3834064716984944,0.9450297619047618,,,,,,,
fire_24332608,2020-10-07,fire_24332608_2020-10-05_2020-10-07,2,4.0,4.0,3539,3539,3539,126,3539,31,87,0.24603174603174602,0.024583215597626447,0.9643967222379203,93,93,0.2340023154686335,0.9281426059855357,3428.0,178.0,0.051925320886814466,126.0,31.0,0.24603174603174602,0.9632438739789965
fire_24332608,2020-10-06,fire_24332608_2020-10-06_2020-10-08,0,2.0,4.0,3070,1395,3044,119,3044,42,88,0.35294117647058826,0.02890932982917214,0.9609067017082786,0,0,0.38343225767976147,0.9118600890310913,,,,,,,
fire_24332608,2020-10-07,fire_24332608_2020-10-06_2020-10-08,1,3.0,4.0,3539,2488,3539,126,3539,31,87,0.24603174603174602,0.024583215597626447,0.9643967222379203,93,93,0.23414895727457916,0.898411581381321,,,,,,,
fire_24332608,2020-10-08,fire_24332608_2020-10-06_2020-10-08,2,4.0,4.0,2771,2771,2771,127,2771,21,65,0.16535433070866143,0.023457235654998194,0.954168170335619,84,84,0.17476976205587727,0.8655409631019387,3044.0,171.0,0.056176084099868594,127.0,21.0,0.16535433070866143,0.9582785808147175
fire_24332608,2020-10-07,fire_24332608_2020-10-07_2020-10-09,0,2.0,4.0,3539,1529,3539,126,3539,31,87,0.24603174603174602,0.024583215597626447,0.9643967222379203,0,0,0.23467197583101718,0.8376098012020342,,,,,,,
fire_24332608,2020-10-08,fire_24332608_2020-10-07_2020-10-09,1,3.0,4.0,2771,1983,2771,127,2771,21,65,0.16535433070866143,0.023457235654998194,0.954168170335619,84,84,0.17554737386189487,0.8284992379882891,,,,,,,
fire_24332608,2020-10-09,fire_24332608_2020-10-07_2020-10-09,2,4.0,4.0,3321,3313,3313,191,3313,43,87,0.225130890052356,0.026260187141563536,0.9423483247811651,76,76,0.2424758463384444,0.9452366191361852,3539.0,144.0,0.040689460299519635,191.0,43.0,0.225130890052356,0.9460299519638316
fire_24332608,2020-10-08,fire_24332608_2020-10-08_2020-10-10,0,2.0,4.0,2771,1265,2771,127,2771,21,65,0.16535433070866143,0.023457235654998194,0.954168170335619,0,0,0.1879258873390874,0.829585062240664,,,,,,,
fire_24332608,2020-10-09,fire_24332608_2020-10-08_2020-10-10,1,3.0,4.0,3321,2366,3313,191,3313,43,87,0.225130890052356,0.026260187141563536,0.9423483247811651,76,76,0.24247584633844438,0.9224806201550387,,,,,,,
fire_24332608,2020-10-10,fire_24332608_2020-10-08_2020-10-10,2,4.0,4.0,2911,2855,2855,150,2855,1,1,0.006666666666666667,0.0003502626970227671,0.9474605954465849,146,146,0.008849557522123894,0.9607568325157674,2771.0,5.0,0.001804402742692169,150.0,1.0,0.006666666666666667,0.945867917719235
fire_24332608,2020-10-09,fire_24332608_2020-10-09_2020-10-11,0,2.0,4.0,3321,1469,3313,191,3313,43,87,0.225130890052356,0.026260187141563536,0.9423483247811651,0,0,0.24247584633844435,0.8721659430776653,,,,,,,
fire_24332608,2020-10-10,fire_24332608_2020-10-09_2020-10-11,1,3.0,4.0,2911,2030,2855,150,2855,1,1,0.006666666666666667,0.0003502626970227671,0.9474605954465849,146,146,0.008849557522123894,0.944800394282898,,,,,,,
fire_24332608,2020-10-11,fire_24332608_2020-10-09_2020-10-11,2,4.0,4.0,579,513,513,0,513,0,0,0.0,0.0,1.0,150,150,,,3313.0,0.0,0.0,0.0,0.0,0.0,1.0
fire_24332608,2020-10-10,fire_24332608_2020-10-10_2020-10-13,0,2.0,4.0,2911,1279,2855,150,2855,1,1,0.006666666666666667,0.0003502626970227671,0.9474605954465849,0,0,0.008849557522123894,0.9123630672926448,,,,,,,
fire_24332608,2020-10-11,fire_24332608_2020-10-10_2020-10-13,1,3.0,4.0,579,319,513,0,513,0,0,0.0,0.0,1.0,150,150,,,,,,,,,
fire_24332608,2020-10-13,fire_24332608_2020-10-10_2020-10-13,2,4.0,4.0,515,449,449,3,449,2,26,0.6666666666666666,0.05790645879732739,0.9933184855233853,0,0,0.4365500822909162,0.8915257319512639,2855.0,15.0,0.005253940455341506,3.0,2.0,0.6666666666666666,0.9989492119089317
fire_24332608,2020-10-11,fire_24332608_2020-10-11_2020-10-14,0,2.0,4.0,579,168,513,0,513,0,0,0.0,0.0,1.0,0,0,,,,,,,,,
fire_24332608,2020-10-13,fire_24332608_2020-10-11_2020-10-14,1,3.0,4.0,515,269,449,3,449,2,26,0.6666666666666666,0.05790645879732739,0.9933184855233853,0,0,0.4366481215066025,0.8118075340297563,,,,,,,
fire_24332608,2020-10-14,fire_24332608_2020-10-11_2020-10-14,2,4.0,4.0,1086,1020,1020,0,1020,0,12,0.0,0.011764705882352941,1.0,3,3,0.3393960366629606,0.9377480158730158,513.0,0.0,0.0,0.0,0.0,0.0,1.0
fire_24332608,2020-10-13,fire_24332608_2020-10-13_2020-10-15,0,2.0,4.0,515,134,449,3,449,2,26,0.6666666666666666,0.05790645879732739,0.9933184855233853,0,0,0.47738861752785977,0.72777124951038,,,,,,,
fire_24332608,2020-10-14,fire_24332608_2020-10-13_2020-10-15,1,3.0,4.0,1086,628,1020,0,1020,0,12,0.0,0.011764705882352941,1.0,3,3,0.3393960366629606,0.8981331168831169,,,,,,,
fire_24332608,2020-10-15,fire_24332608_2020-10-13_2020-10-15,2,4.0,4.0,1440,1374,1374,0,1374,0,19,0.0,0.013828238719068414,1.0,0,0,0.20329012576441285,0.9366867352884055,449.0,26.0,0.05790645879732739,0.0,0.0,0.0,1.0
fire_24332608,2020-10-14,fire_24332608_2020-10-14_2020-10-16,0,2.0,4.0,1086,326,1020,0,1020,0,12,0.0,0.011764705882352941,1.0,0,0,0.33956830195150495,0.803343949044586,,,,,,,
fire_24332608,2020-10-15,fire_24332608_2020-10-14_2020-10-16,1,3.0,4.0,1440,873,1374,0,1374,0,19,0.0,0.013828238719068414,1.0,0,0,0.20329012576441285,0.8995439418217676,,,,,,,
fire_24332608,2020-10-16,fire_24332608_2020-10-14_2020-10-16,2,4.0,4.0,1425,1359,1359,0,1359,0,24,0.0,0.017660044150110375,1.0,0,0,0.3228047555113318,0.9669787765293384,1020.0,22.0,0.021568627450980392,0.0,0.0,0.0,1.0
fire_24332619,2020-08-14,fire_24332619_2020-08-14_2020-08-16,0,2.0,4.0,786,302,786,10,786,1,120,0.1,0.15267175572519084,0.9872773536895675,0,0,0.24061830672534812,0.5052569750367106,,,,,,,
fire_24332619,2020-08-15,fire_24332619_2020-08-14_2020-08-16,1,3.0,4.0,1801,1338,1801,59,1801,1,2,0.01694915254237288,0.001110494169905608,0.9672404219877846,9,9,0.020578303081468973,0.9453592814371258,,,,,,,
fire_24332619,2020-08-16,fire_24332619_2020-08-14_2020-08-16,2,4.0,4.0,510,444,444,0,444,0,0,0.0,0.0,1.0,59,59,,,786.0,0.0,0.0,0.0,0.0,0.0,1.0
fire_24332622,2020-08-19,fire_24332622_2020-08-19_2020-08-21,0,2.0,4.0,1139,404,1139,55,1139,10,87,0.18181818181818182,0.07638279192273925,0.95171202809482,0,0,0.22911724181210602,0.7410842680471672,,,,,,,
fire_24332622,2020-08-20,fire_24332622_2020-08-19_2020-08-21,1,3.0,4.0,1552,1048,1552,200,1552,113,203,0.565,0.13079896907216496,0.8711340206185567,32,32,0.6277404299242495,0.871907164107397,,,,,,,
fire_24332622,2020-08-21,fire_24332622_2020-08-19_2020-08-21,2,4.0,4.0,2127,2127,2127,281,2127,108,181,0.38434163701067614,0.08509637987776211,0.8678890456041373,125,125,0.4565381551140103,0.8984969877294693,1139.0,162.0,0.14223002633889376,281.0,108.0,0.38434163701067614,0.7532923617208077
fire_24332622,2020-08-20,fire_24332622_2020-08-20_2020-08-22,0,2.0,4.0,1552,631,1552,200,1552,113,203,0.565,0.13079896907216496,0.8711340206185567,0,0,0.6739149396214176,0.8468820180707162,,,,,,,
