event_id,target_date,date_gap_days,candidate_count,eligible_candidate_count,selected_alert_count,previous_active_alert_count,new_alert_count,continued_alert_count,removed_alert_count,active_alert_count,removed_burned_count,removed_no_longer_candidate_count,removed_below_threshold_count
fire_24332732,2020-09-07,1,1066,1000,0,0,0,0,0,0,0,0,0
fire_24332732,2020-09-08,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-17,0,2367,2363,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-18,1,2233,2167,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-19,1,2949,2907,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-20,1,4345,4279,5,0,5,0,0,5,0,0,0
fire_24332746,2020-08-21,1,4572,4555,16,5,16,0,5,16,0,5,0
fire_24332746,2020-08-22,1,5248,5248,0,16,0,0,16,0,0,2,14
fire_24332746,2020-08-23,1,4981,4961,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-24,1,4037,4007,32,0,32,0,0,32,0,0,0
fire_24332746,2020-08-25,1,4088,4082,0,32,0,0,32,0,0,9,23
fire_24332746,2020-08-26,1,3302,3286,1,0,1,0,0,1,0,0,0
fire_24332746,2020-08-27,1,3546,3480,0,1,0,0,1,0,0,0,1
fire_24332746,2020-08-28,1,1293,1227,14,0,14,0,0,14,0,0,0
fire_24332746,2020-08-29,1,462,396,0,14,0,0,14,0,0,14,0
fire_24332746,2020-08-30,1,442,376,0,0,0,0,0,0,0,0,0
fire_24332746,2020-08-31,1,858,792,8,0,8,0,0,8,0,0,0
fire_24332746,2020-09-01,1,1254,1188,0,8,0,0,8,0,0,8,0
fire_24332746,2020-09-02,1,858,792,0,0,0,0,0,0,0,0,0
fire_24332760,2020-08-18,0,922,866,4,0,4,0,0,4,0,0,0
fire_24332760,2020-08-19,1,1679,1632,2,4,2,0,4,2,1,0,3
fire_24332760,2020-08-20,1,4145,4084,94,2,94,0,2,94,0,1,1
fire_24332760,2020-08-21,1,4935,4884,132,94,129,3,91,132,0,74,17
fire_24332760,2020-08-22,1,4649,4642,67,132,63,4,128,67,3,44,81
fire_24332760,2020-08-23,1,3673,3633,16,67,16,0,67,16,2,22,43
fire_24332760,2020-08-24,1,3539,3473,73,16,69,4,12,73,0,1,11
fire_24332760,2020-08-25,1,2982,2980,7,73,7,0,73,7,0,27,46
fire_24332760,2020-08-26,1,1515,1449,12,7,10,2,5,12,0,2,3
fire_24332760,2020-08-27,1,1464,1450,0,12,0,0,12,0,0,1,11
fire_24332760,2020-08-28,1,1626,1614,75,0,75,0,0,75,0,0,0
fire_24332760,2020-08-29,1,1724,1699,62,75,50,12,63,62,10,35,18
fire_24332760,2020-08-30,1,1725,1666,69,62,54,15,47,69,0,16,31
fire_24332760,2020-08-31,1,2153,2104,63,69,50,13,56,63,8,18,30
fire_24332761,2020-08-20,0,4183,4123,93,0,93,0,0,93,0,0,0
fire_24332761,2020-08-21,1,5163,5115,123,93,120,3,90,123,0,74,16
fire_24332761,2020-08-22,1,4988,4936,70,123,67,3,120,70,3,43,74
fire_24332761,2020-08-23,1,4103,4070,22,70,21,1,69,22,0,27,42
fire_24332761,2020-08-24,1,3945,3939,74,22,68,6,16,74,0,2,14
fire_24332761,2020-08-25,1,3517,3451,6,74,6,0,74,6,0,28,46
fire_24332761,2020-08-26,1,1920,1854,13,6,12,1,5,13,0,0,5
fire_24332761,2020-08-27,1,1546,1523,4,13,4,0,13,4,0,1,12
fire_24332761,2020-08-28,1,1820,1804,77,4,76,1,3,77,2,1,0
fire_24332761,2020-08-29,1,2009,1985,63,77,52,11,66,63,8,38,20
fire_24332761,2020-08-30,1,2098,2047,80,63,64,16,47,80,3,17,27
fire_24332761,2020-08-31,1,2565,2522,83,80,63,20,60,83,12,18,30
fire_24332763,2020-08-21,0,462,396,7,0,7,0,0,7,0,0,0
fire_24332763,2020-08-22,1,1405,1339,30,7,30,0,7,30,0,7,0
fire_24332763,2020-08-23,1,1495,1429,23,30,14,9,21,23,0,12,9
fire_24332763,2020-08-24,1,1574,1512,66,23,64,2,21,66,0,19,2
fire_24332763,2020-08-25,1,2114,2048,101,66,92,9,57,101,0,28,29
fire_24332763,2020-08-26,1,2247,2187,119,101,96,23,78,119,2,32,44
fire_24332763,2020-08-27,1,2532,2512,221,119,173,48,71,221,0,30,41
fire_24332763,2020-08-28,1,2735,2718,237,221,174,63,158,237,3,61,94
fire_24332763,2020-08-29,1,2888,2849,250,237,177,73,164,250,8,82,74
fire_24332763,2020-08-30,1,3332,3268,310,250,253,57,193,310,0,128,65
fire_24332763,2020-08-31,1,3219,3162,290,310,226,64,246,290,1,63,182
fire_24332763,2020-09-01,1,4032,3982,255,290,190,65,225,255,3,43,179
fire_24332763,2020-09-02,1,4350,4311,28,255,22,6,249,28,8,62,179
fire_24332763,2020-09-03,1,4462,4426,104,28,101,3,25,104,0,9,16
fire_24332763,2020-09-04,1,4843,4781,12,104,12,0,104,12,6,36,62
fire_24332763,2020-09-05,1,4813,4747,162,12,161,1,11,162,0,2,9
fire_24332763,2020-09-06,1,5464,5399,249,162,205,44,118,249,15,33,70
fire_24332763,2020-09-07,1,5433,5380,59,249,39,20,229,59,7,46,176
fire_24332763,2020-09-08,1,5117,5076,262,59,243,19,40,262,0,13,27
fire_24332763,2020-09-09,1,4845,4791,214,262,147,67,195,214,14,45,136
fire_24332763,2020-09-10,1,4242,4184,136,214,82,54,160,136,13,30,117
fire_24332763,2020-09-11,1,4013,3985,80,136,53,27,109,80,2,18,89
fire_24332763,2020-09-12,1,4455,4422,99,80,65,34,46,99,3,22,21
fire_24332763,2020-09-13,1,4638,4578,77,99,54,23,76,77,15,31,30
fire_24332763,2020-09-14,1,5842,5776,248,77,235,13,64,248,10,36,18
fire_24332763,2020-09-15,1,6200,6134,304,248,284,20,228,304,2,181,45
fire_24332763,2020-09-16,1,6501,6437,397,304,340,57,247,397,14,79,154
fire_24332763,2020-09-17,1,6866,6809,206,397,147,59,338,206,11,100,227
fire_24332763,2020-09-18,1,6815,6758,167,206,123,44,162,167,7,55,100
fire_24332763,2020-09-19,1,5219,5209,118,167,107,11,156,118,2,74,80
fire_24332763,2020-09-20,1,7314,7266,152,118,126,26,92,152,9,48,35
fire_24332763,2020-09-21,1,7300,7246,345,152,327,18,134,345,10,40,84
fire_24332763,2020-09-22,1,6649,6611,439,345,325,114,231,439,0,117,114
fire_24332763,2020-09-23,1,7599,7565,628,439,415,213,226,628,0,95,131
fire_24332763,2020-09-24,1,6249,6217,441,628,278,163,465,441,10,131,324
fire_24332763,2020-09-25,1,6307,6307,298,441,190,108,333,298,0,115,218
fire_24332763,2020-09-26,1,5556,5551,338,298,242,96,202,338,0,102,100
fire_24332763,2020-09-27,1,4873,4849,222,338,119,103,235,222,0,65,170
fire_24332763,2020-09-28,1,5358,5330,109,222,60,49,173,109,0,55,118
fire_24332763,2020-09-29,1,4462,4425,73,109,43,30,79,73,0,50,29
fire_24332763,2020-09-30,1,4379,4313,179,73,159,20,53,179,0,22,31
fire_24332763,2020-10-01,1,3599,3558,186,179,132,54,125,186,1,61,63
fire_24332763,2020-10-02,1,3946,3898,60,186,33,27,159,60,8,37,114
fire_24332763,2020-10-03,1,5120,5065,90,60,69,21,39,90,0,23,16
fire_24332763,2020-10-04,1,4776,4758,23,90,19,4,86,23,0,33,53
fire_24332763,2020-10-05,1,5814,5779,176,23,170,6,17,176,0,2,15
fire_24332763,2020-10-06,1,5262,5206,131,176,100,31,145,131,5,57,83
fire_24332763,2020-10-07,1,4338,4284,66,131,60,6,125,66,3,33,89
fire_24332763,2020-10-08,1,4600,4538,182,66,168,14,52,182,0,11,41
fire_24332763,2020-10-09,1,3865,3825,174,182,131,43,139,174,0,24,115
fire_24332763,2020-10-10,1,3517,3451,43,174,28,15,159,43,0,40,119
fire_24332763,2020-10-11,1,1700,1634,67,43,57,10,33,67,0,11,22
fire_24332763,2020-10-12,1,2085,2019,102,67,71,31,36,102,0,6,30
fire_24332763,2020-10-13,1,2915,2864,133,102,99,34,68,133,0,24,44
fire_24332763,2020-10-14,1,3676,3610,163,133,120,43,90,163,0,56,34
fire_24332763,2020-10-15,1,2964,2922,18,163,8,10,153,18,4,32,117
fire_24332764,2020-08-17,0,66,0,0,0,0,0,0,0,0,0,0
fire_24332764,2020-08-18,1,66,0,0,0,0,0,0,0,0,0,0
fire_24332764,2020-08-19,1,577,511,0,0,0,0,0,0,0,0,0
fire_24332764,2020-08-20,1,2930,2870,84,0,84,0,0,84,0,0,0
fire_24332764,2020-08-21,1,3654,3608,117,84,112,5,79,117,16,55,8
fire_24332764,2020-08-22,1,4389,4346,48,117,45,3,114,48,3,38,73
fire_24332764,2020-08-23,1,4102,4070,19,48,19,0,48,19,0,14,34
fire_24332764,2020-08-24,1,3959,3939,77,19,71,6,13,77,0,2,11
fire_24332764,2020-08-25,1,3103,3055,5,77,5,0,77,5,3,22,52
fire_24332764,2020-08-26,1,1920,1854,12,5,11,1,4,12,0,0,4
fire_24332764,2020-08-27,1,1579,1523,2,12,2,0,12,2,0,1,11
fire_24332764,2020-08-28,1,1819,1804,85,2,85,0,2,85,2,0,0
fire_24332764,2020-08-29,1,2018,1985,74,85,58,16,69,74,13,35,21
fire_24332764,2020-08-30,1,2077,2047,117,74,94,23,51,117,4,19,28
fire_24332764,2020-08-31,1,2561,2522,99,117,66,33,84,99,15,26,43
fire_24332764,2020-09-01,1,2033,2000,144,99,106,38,61,144,6,30,25
fire_24332764,2020-09-02,1,1578,1554,64,144,32,32,112,64,5,27,80
fire_24332764,2020-09-03,1,1432,1412,56,64,38,18,46,56,0,12,34
fire_24332764,2020-09-04,1,1437,1421,50,56,27,23,33,50,4,10,19
fire_24332764,2020-09-05,1,1661,1635,50,50,34,16,34,50,5,8,21
fire_24332764,2020-09-06,1,1832,1802,93,50,72,21,29,93,11,15,3
fire_24332764,2020-09-07,1,2296,2272,0,93,0,0,93,0,8,13,72
fire_24332764,2020-09-08,1,1941,1896,144,0,144,0,0,144,0,0,0
fire_24332764,2020-09-09,1,3364,3315,262,144,249,13,131,262,1,81,49
fire_24332764,2020-09-10,1,4298,4242,183,262,153,30,232,183,13,65,154
fire_24332764,2020-09-11,1,4531,4489,93,183,76,17,166,93,6,13,147
fire_24332764,2020-09-12,1,3510,3497,87,93,70,17,76,87,0,30,46
fire_24332764,2020-09-13,1,3677,3651,84,87,58,26,61,84,3,14,44
fire_24332764,2020-09-14,1,3845,3809,107,84,89,18,66,107,8,20,38
fire_24332764,2020-09-15,1,2595,2563,148,107,129,19,88,148,12,26,50
fire_24332764,2020-09-16,1,2904,2849,156,148,131,25,123,156,24,27,72
fire_24332764,2020-09-17,1,2259,2246,108,156,80,28,128,108,0,33,95
fire_24332764,2020-09-18,1,1287,1221,45,108,33,12,96,45,0,56,40
fire_24332764,2020-09-19,1,1170,1152,31,45,25,6,39,31,6,1,32
fire_24332764,2020-09-20,1,783,717,24,31,15,9,22,24,0,7,15
fire_24332764,2020-09-21,1,926,890,22,24,16,6,18,22,4,1,13
fire_24332764,2020-09-22,1,622,556,20,22,16,4,18,20,0,5,13
fire_24332764,2020-09-23,1,830,764,7,20,5,2,18,7,0,2,16
fire_24332768,2020-08-21,0,1369,1317,0,0,0,0,0,0,0,0,0
fire_24332768,2020-08-22,1,1516,1468,0,0,0,0,0,0,0,0,0
fire_24332768,2020-08-23,1,1396,1389,0,0,0,0,0,0,0,0,0
fire_24332768,2020-08-24,1,1015,992,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-20,0,1541,1499,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-21,1,390,324,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-22,1,370,304,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-23,1,394,328,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-24,1,379,313,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-25,1,378,312,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-26,1,399,333,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-27,1,370,304,0,0,0,0,0,0,0,0,0
fire_24332776,2020-08-28,1,370,304,0,0,0,0,0,0,0,0,0
fire_24332779,2020-08-05,0,918,872,47,0,47,0,0,47,0,0,0
fire_24332779,2020-08-06,1,1169,1111,42,47,31,11,36,42,9,1,26
fire_24332779,2020-08-07,1,1024,963,72,42,60,12,30,72,0,14,16
fire_24332779,2020-08-08,1,681,679,19,72,9,10,62,19,0,2,60
fire_24332779,2020-08-09,1,400,396,4,19,4,0,19,4,0,10,9
fire_24332779,2020-08-10,1,796,792,1,4,1,0,4,1,0,0,4
fire_24332779,2020-08-14,4,462,396,0,0,0,0,0,0,0,0,0
fire_24332783,2020-08-17,0,1430,1373,0,0,0,0,0,0,0,0,0
fire_24332783,2020-08-18,1,2114,2083,0,0,0,0,0,0,0,0,0
fire_24332783,2020-08-19,1,516,451,0,0,0,0,0,0,0,0,0
fire_24332783,2020-08-20,1,893,827,0,0,0,0,0,0,0,0,0
fire_24332784,2020-08-19,0,528,480,0,0,0,0,0,0,0,0,0
fire_24332784,2020-08-20,1,784,736,0,0,0,0,0,0,0,0,0
fire_24332784,2020-08-21,1,1196,1156,0,0,0,0,0,0,0,0,0
fire_24332784,2020-08-22,1,464,462,0,0,0,0,0,0,0,0,0
fire_24332785,2020-08-25,0,1078,1047,0,0,0,0,0,0,0,0,0
fire_24332785,2020-08-26,1,1515,1449,0,0,0,0,0,0,0,0,0
fire_24332785,2020-08-27,1,1029,963,0,0,0,0,0,0,0,0,0
fire_24332785,2020-08-28,1,1437,1371,1,0,1,0,0,1,0,0,0
fire_24332785,2020-08-29,1,975,909,0,1,0,0,1,0,0,1,0
fire_24332785,2020-08-30,1,482,416,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-12,0,2000,1934,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-13,1,1492,1426,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-14,1,1296,1276,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-15,1,1195,1195,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-16,1,2506,2463,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-17,1,1450,1430,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-18,1,1626,1610,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-19,1,2694,2628,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-20,1,1571,1530,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-21,1,2345,2318,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-22,1,3101,3079,41,0,41,0,0,41,0,0,0
fire_24332787,2020-08-23,1,1824,1808,4,41,3,1,40,4,0,2,38
fire_24332787,2020-08-24,1,893,827,0,4,0,0,4,0,0,4,0
fire_24332787,2020-08-25,1,878,812,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-26,1,1254,1188,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-27,1,2392,2326,0,0,0,0,0,0,0,0,0
fire_24332787,2020-08-28,1,1600,1534,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-14,0,477,411,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-15,1,1124,1097,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-16,1,1614,1614,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-17,1,1879,1838,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-18,1,1905,1871,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-19,1,1360,1347,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-20,1,1735,1710,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-21,1,2214,2210,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-22,1,1254,1188,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-23,1,858,792,0,0,0,0,0,0,0,0,0
fire_24332791,2020-08-24,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332793,2020-08-21,0,800,748,0,0,0,0,0,0,0,0,0
fire_24332793,2020-08-22,1,1165,1150,0,0,0,0,0,0,0,0,0
fire_24332793,2020-08-23,1,875,844,0,0,0,0,0,0,0,0,0
fire_24332793,2020-08-24,1,845,845,0,0,0,0,0,0,0,0,0
fire_24332793,2020-08-29,5,462,396,0,0,0,0,0,0,0,0,0
fire_24332796,2020-08-26,0,1436,1370,0,0,0,0,0,0,0,0,0
fire_24332796,2020-08-27,1,1560,1494,0,0,0,0,0,0,0,0,0
fire_24332796,2020-08-28,1,874,852,0,0,0,0,0,0,0,0,0
fire_24332796,2020-08-29,1,763,737,0,0,0,0,0,0,0,0,0
fire_24332796,2020-08-30,1,1262,1244,0,0,0,0,0,0,0,0,0
fire_24332796,2020-09-01,2,729,720,0,0,0,0,0,0,0,0,0
fire_24332796,2020-09-02,1,778,721,0,0,0,0,0,0,0,0,0
fire_24332796,2020-09-03,1,765,759,0,0,0,0,0,0,0,0,0
fire_24332796,2020-09-04,1,583,578,0,0,0,0,0,0,0,0,0
fire_24332796,2020-09-05,1,427,426,10,0,10,0,0,10,0,0,0
fire_24332796,2020-09-06,1,707,699,15,10,12,3,7,15,0,3,4
fire_24332798,2020-08-23,0,2960,2936,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-24,1,2577,2527,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-25,1,3510,3493,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-26,1,4661,4595,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-27,1,3872,3854,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-28,1,738,672,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-29,1,1125,1059,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-30,1,1821,1755,0,0,0,0,0,0,0,0,0
fire_24332798,2020-08-31,1,328,262,0,0,0,0,0,0,0,0,0
fire_24332798,2020-09-01,1,878,812,0,0,0,0,0,0,0,0,0
fire_24332798,2020-09-02,1,680,614,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-25,0,3683,3666,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-26,1,4826,4760,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-27,1,4230,4193,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-28,1,986,920,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-29,1,1644,1597,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-30,1,2222,2157,0,0,0,0,0,0,0,0,0
fire_24332800,2020-08-31,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332800,2020-09-01,1,1154,1136,0,0,0,0,0,0,0,0,0
fire_24332800,2020-09-02,1,787,721,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-18,0,564,498,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-19,1,1856,1852,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-20,1,3378,3312,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-21,1,3552,3515,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-22,1,2964,2900,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-23,1,2964,2936,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-24,1,2717,2669,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-25,1,3683,3666,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-26,1,4804,4760,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-27,1,3780,3747,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-28,1,472,406,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-29,1,926,860,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-30,1,1476,1410,0,0,0,0,0,0,0,0,0
fire_24332801,2020-08-31,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332801,2020-09-01,1,482,416,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-19,0,1857,1852,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-20,1,2949,2896,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-21,1,3476,3439,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-22,1,2965,2900,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-23,1,2969,2936,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-24,1,3154,3105,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-25,1,4173,4117,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-26,1,5190,5124,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-27,1,4541,4483,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-28,1,1325,1259,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-29,1,1772,1706,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-30,1,1814,1748,0,0,0,0,0,0,0,0,0
fire_24332803,2020-08-31,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-22,0,859,846,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-23,1,376,310,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-24,1,510,444,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-25,1,600,579,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-26,1,599,577,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-27,1,1002,993,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-28,1,725,659,0,0,0,0,0,0,0,0,0
fire_24332808,2020-08-29,1,572,506,0,0,0,0,0,0,0,0,0
fire_24332815,2020-08-27,0,1740,1674,0,0,0,0,0,0,0,0,0
fire_24332815,2020-08-29,2,510,444,0,0,0,0,0,0,0,0,0
fire_24332815,2020-08-30,1,482,416,0,0,0,0,0,0,0,0,0
fire_24332815,2020-08-31,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332815,2020-09-01,1,482,416,0,0,0,0,0,0,0,0,0
fire_24332815,2020-09-04,3,462,396,0,0,0,0,0,0,0,0,0
fire_24332815,2020-09-05,1,462,396,0,0,0,0,0,0,0,0,0
fire_24332815,2020-09-06,1,542,476,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-02,0,66,0,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-06,4,66,0,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-08,2,1279,1231,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-09,1,5894,5857,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-10,1,3490,3451,0,0,0,0,0,0,0,0,0
fire_24332872,2020-09-11,1,567,512,0,0,0,0,0,0,0,0,0
fire_24332880,2020-08-27,0,789,723,8,0,8,0,0,8,0,0,0
fire_24332880,2020-08-28,1,502,436,0,8,0,0,8,0,0,8,0
fire_24332880,2020-08-31,3,462,396,0,0,0,0,0,0,0,0,0
fire_24332880,2020-09-02,2,1207,1163,3,0,3,0,0,3,0,0,0
fire_24332880,2020-09-03,1,3083,3029,39,3,39,0,3,39,0,3,0
fire_24332880,2020-09-04,1,3505,3439,72,39,72,0,39,72,11,16,12
fire_24332880,2020-09-05,1,3665,3609,54,72,49,5,67,54,7,12,48
fire_24332880,2020-09-06,1,1697,1667,34,54,24,10,44,34,0,11,33
fire_24332880,2020-09-07,1,846,838,8,34,6,2,32,8,0,6,26
fire_24332880,2020-09-08,1,888,822,0,8,0,0,8,0,0,8,0
fire_24332880,2020-09-11,3,462,396,0,0,0,0,0,0,0,0,0
fire_24332885,2020-08-18,0,3468,3433,0,0,0,0,0,0,0,0,0
fire_24332894,2020-08-18,0,3409,3343,0,0,0,0,0,0,0,0,0
fire_24332922,2020-08-29,0,482,416,10,0,10,0,0,10,0,0,0
fire_24332922,2020-08-30,1,547,481,15,10,12,3,7,15,0,7,0
fire_24332922,2020-08-31,1,665,599,27,15,24,3,12,27,0,10,2
fire_24332922,2020-09-02,2,66,0,0,0,0,0,0,0,0,0,0
fire_24332922,2020-09-03,1,66,0,0,0,0,0,0,0,0,0,0
fire_24332922,2020-09-04,1,609,543,24,0,24,0,0,24,0,0,0
fire_24332922,2020-09-05,1,800,734,42,24,38,4,20,42,0,15,5
fire_24332922,2020-09-06,1,844,790,53,42,41,12,30,53,9,11,10
fire_24332922,2020-09-07,1,1760,1695,45,53,41,4,49,45,8,15,26
fire_24332922,2020-09-08,1,1443,1398,0,45,0,0,45,0,0,15,30
fire_24332922,2020-09-09,1,474,436,0,0,0,0,0,0,0,0,0
fire_24332922,2020-09-10,1,954,935,35,0,35,0,0,35,0,0,0
fire_24332922,2020-09-11,1,1030,1030,45,35,30,15,20,45,0,5,15
fire_24332922,2020-09-12,1,1261,1250,96,45,80,16,29,96,2,15,12
fire_24332922,2020-09-13,1,1222,1213,105,96,64,41,55,105,3,14,38
fire_24332922,2020-09-14,1,1307,1294,125,105,82,43,62,125,3,18,41
fire_24332922,2020-09-15,1,1931,1906,211,125,173,38,87,211,12,22,53
fire_24332922,2020-09-16,1,2684,2625,261,211,193,68,143,261,33,78,32
fire_24332922,2020-09-17,1,2471,2409,238,261,127,111,150,238,6,40,104
fire_24332922,2020-09-18,1,2559,2502,246,238,160,86,152,246,3,49,100
fire_24332922,2020-09-19,1,2612,2546,0,246,0,0,246,0,0,36,210
fire_24332923,2020-08-19,0,1245,1179,1,0,1,0,0,1,0,0,0
fire_24332923,2020-08-20,1,2348,2282,42,1,42,0,1,42,0,1,0
fire_24332923,2020-08-21,1,1200,1134,5,42,4,1,41,5,0,20,21
fire_24332923,2020-08-22,1,1844,1791,2,5,2,0,5,2,0,1,4
fire_24332923,2020-08-23,1,1846,1819,0,2,0,0,2,0,0,0,2
fire_24332923,2020-08-24,1,1569,1503,0,0,0,0,0,0,0,0,0
fire_24332923,2020-08-25,1,1875,1809,94,0,94,0,0,94,0,0,0
fire_24332923,2020-08-26,1,1687,1621,83,94,68,15,79,83,0,21,58
fire_24332923,2020-08-27,1,2634,2582,118,83,91,27,56,118,7,22,27
fire_24332923,2020-08-28,1,1921,1871,114,118,79,35,83,114,10,25,48
fire_24332923,2020-08-29,1,2093,2037,2,114,2,0,114,2,14,23,77
fire_24332923,2020-08-30,1,1936,1924,155,2,154,1,1,155,0,0,1
fire_24332923,2020-08-31,1,2221,2218,114,155,67,47,108,114,0,31,77
fire_24332923,2020-09-01,1,569,532,13,114,10,3,111,13,0,46,65
fire_24332923,2020-09-02,1,677,676,5,13,5,0,13,5,0,6,7
fire_24332923,2020-09-03,1,746,730,45,5,41,4,1,45,0,1,0
fire_24332923,2020-09-04,1,627,623,8,45,5,3,42,8,1,4,37
fire_24332923,2020-09-05,1,596,579,0,8,0,0,8,0,0,3,5
fire_24332923,2020-09-06,1,1565,1524,42,0,42,0,0,42,0,0,0
fire_24332923,2020-09-07,1,925,884,34,42,34,0,42,34,6,27,9
fire_24332923,2020-09-08,1,688,646,0,34,0,0,34,0,11,14,9
fire_24332923,2020-09-09,1,1110,1055,32,0,32,0,0,32,0,0,0
fire_24332923,2020-09-10,1,1723,1658,140,32,133,7,25,140,0,10,15
fire_24332923,2020-09-11,1,2141,2107,64,140,43,21,119,64,0,25,94
fire_24332925,2020-08-12,0,869,842,71,0,71,0,0,71,0,0,0
fire_24332925,2020-08-13,1,917,869,96,71,78,18,53,96,10,14,29
fire_24332925,2020-08-14,1,963,954,82,96,63,19,77,82,0,41,36
fire_24332925,2020-08-15,1,1032,1030,40,82,32,8,74,40,1,9,64
fire_24332925,2020-08-16,1,1230,1218,111,40,90,21,19,111,1,10,8
fire_24332925,2020-08-17,1,1185,1174,96,111,60,36,75,96,0,24,51
fire_24332925,2020-08-18,1,1329,1293,120,96,96,24,72,120,11,10,51
